"Total Parent 
Response Rate %",Total Teacher Response Rate %,Total Student Response Rate %,Collaborative Teachers Score,Effective School Leadership Score,Rigorous Instruction Score,Strong Family-Community Ties Score,Trust Score,DBN,School Name
23.0,77.0,74.0,3.58,3.37,2.88,3.64,3.32,29Q109,JEAN NUZZI INTERMEDIATE SCHOOL
11.0,94.0,69.0,3.05,3.11,3.64,2.31,2.46,29Q116,P.S./I.S. 116 WILLIAM C. HUGHLEY
26.0,91.0,73.0,3.25,3.11,3.95,1.38,2.54,29Q118,P.S. 118 LORRAINE HANSBERRY
64.0,80.0,100.0,3.35,2.72,3.37,3.72,2.99,29Q131,P.S. 131 ABIGAIL ADAMS
56.0,93.0,70.0,3.48,3.19,2.57,3.22,3.67,29Q132,P.S. 132 RALPH BUNCHE
53.0,100.0,91.0,3.82,3.61,3.42,4.06,3.84,29Q134,P.S. 134 HOLLIS
30.0,97.0,76.0,2.35,3.13,3.11,3.29,2.47,29Q135,THE BELLAIRE SCHOOL
42.0,91.0,88.0,4.21,3.96,3.25,3.85,4.23,29Q136,P.S. 136 ROY WILKINS
18.0,100.0,95.0,2.85,2.46,2.66,3.86,3.25,29Q138,P.S./M.S. 138 SUNRISE
82.0,100.0,93.46421970176331,4.11,4.25,3.58,4.32,4.35,29Q147,P.S./M.S. 147 RONALD MCNAIR
44.0,100.0,80.0,3.51,3.63,3.74,3.15,3.36,29Q156,P.S. 156 LAURELTON
62.0,96.0,85.0,3.0,3.68,3.19,4.05,3.21,29Q176,P.S. 176 CAMBRIA HEIGHTS
43.0,100.0,83.54016788564664,4.59,3.71,4.48,3.72,3.76,29Q181,P.S. 181 BROOKFIELD
72.0,100.0,97.0,3.79,3.74,3.58,3.28,3.92,29Q192,I.S. 192 THE LINDEN
39.0,97.0,94.0,3.67238184079602,3.6148569651741296,3.69,3.7368447204968986,4.06,29Q195,P.S. 195 WILLIAM HABERLE
68.0,76.0,87.55049393765907,2.78,3.38,2.84,3.93,3.89,29Q208,P.S./I.S. 208
90.0,100.0,97.01034804490729,3.73,3.97,3.57,4.23,4.18,29Q238,I.S. 238 - SUSAN B. ANTHONY ACADEMY
44.0,59.0,83.2198381217803,3.54,3.47,4.15,3.81,2.79,29Q243,INSTITUTE FOR HEALTH PROFESSIONS AT CAMBRIA HEIGHTS
44.0,83.0,77.98972686600466,3.21,2.97,2.16,4.23,3.86,29Q248,QUEENS PREPARATORY ACADEMY
35.0,71.0,97.0,3.43,3.78,3.82,4.23,2.53,29Q251,P.S. 251 QUEENS
80.0,100.0,96.9152093901285,3.65,3.79,4.52,3.93,3.73,29Q259,PATHWAYS COLLEGE PREPARATORY SCHOOL: A COLLEGE BOARD SCHOOL
73.0,82.0,91.46932620583337,3.64,3.95,3.31,4.15,3.32,29Q265,EXCELSIOR PREPARATORY HIGH SCHOOL
96.0,92.0,99.8463941250991,3.51,2.89,3.22,3.76,3.74,29Q268,P.S./I.S. 268
67.0,98.0,100.0,3.63,3.92,3.34,3.76,3.54,29Q270,THE GORDON PARKS SCHOOL
79.0,100.0,93.22318081551745,3.52,3.99,3.71,4.18,4.29,29Q272,GEORGE WASHINGTON CARVER HIGH SCHOOL FOR THE SCIENCES
85.0,95.0,99.0,4.41,3.82,4.04,3.47,3.71,29Q283,PREPARATORY ACADEMY FOR WRITERS: A COLLEGE BOARD SCHOOL
28.0,90.0,91.0,3.54,3.75,4.18,2.46,3.42,29Q289,QUEENS UNITED MIDDLE SCHOOL
54.0,66.0,94.0,3.39,3.28,3.41,3.25,3.42,29Q295,P.S./I.S. 295
100.0,100.0,97.0,3.67238184079602,3.6148569651741296,3.69,3.7368447204968986,4.1,29Q313,BENJAMIN FRANKLIN HIGH SCHOOL FOR FINANCE & INFORMATION TECHNOLOGY
90.0,97.0,99.0,3.78,3.6,3.51,3.22,3.27,29Q326,CAMBRIA HEIGHTS ACADEMY
73.0,92.0,90.1908131975922,3.46,3.55,3.1,3.76,4.13,29Q327,EAGLE ACADEMY FOR YOUNG MEN III
63.0,95.0,88.7904645076914,3.67238184079602,3.6148569651741296,3.69,3.7368447204968986,3.82,29Q355,COLLABORATIVE ARTS MIDDLE SCHOOL
64.0,83.0,100.0,3.67,3.74,3.5,3.93,2.8,29Q356,COMMUNITY VOICES MIDDLE SCHOOL
49.0,83.0,82.2499773563547,4.08,3.78,3.73,4.15,3.96,29Q360,P.S. 360
54.0,68.0,84.37549635869885,4.21,3.72,4.1,4.01,3.76,29Q492,"MATHEMATICS, SCIENCE RESEARCH AND TECHNOLOGY MAGNET HIGH SCHOOL"
37.0,50.0,76.11587212186846,4.52,4.53,4.11,4.23,3.93,29Q498,HUMANITIES & ARTS MAGNET HIGH SCHOOL
59.0,90.0,86.32101015043075,3.56,3.56,3.65,3.89,4.05,30Q002,P.S. 002 ALFRED ZIMBERG
59.0,84.0,98.0,3.77,3.15,3.72,3.21,2.88,30Q010,I.S. 010 HORACE GREELEY
91.0,75.0,96.40669112751888,4.19,3.6,3.63,4.01,4.01,30Q011,P.S. 011 KATHRYN PHELAN
98.0,100.0,101.39980933999179,4.19,4.15,3.54,4.32,3.42,30Q017,P.S. 017 HENRY DAVID THOREAU
83.0,87.0,97.0,4.6,4.05,4.45,3.44,3.78,30Q069,P.S. 069 JACKSON HEIGHTS
68.0,76.0,88.15156575053751,4.38,3.84,4.15,4.18,4.4,30Q070,P.S. 070
77.0,81.0,99.0,3.67238184079602,3.6148569651741296,3.69,3.7368447204968986,3.74,30Q076,P.S. 076 WILLIAM HALLET
89.0,37.0,95.83553534048067,3.67238184079602,3.6148569651741296,3.69,3.7368447204968986,3.12,30Q078,P.S./I.S. 78Q
93.0,100.0,100.0,3.69,4.22,4.2,3.44,4.19,30Q084,P.S. 084 STEINWAY
57.0,81.0,85.0,4.58,4.4,3.69,4.17,4.1,30Q085,P.S. 085 JUDGE CHARLES VALLONE
92.0,100.0,98.24546554813897,3.8,3.95,3.6,4.23,3.99,30Q092,P.S. 092 HARRY T. STEWART SR.
32.0,70.0,80.0,4.15,3.42,4.36,3.51,3.44,30Q111,P.S. 111 JACOB BLACKWELL
51.0,97.0,98.0,4.56,4.6,4.77,3.95,4.16,30Q112,P.S. 112 DUTCH KILLS
73.0,97.0,99.0,3.24,2.9,2.84,3.67,3.25,30Q122,P.S. 122 MAMIE FAY
56.0,100.0,97.0,4.62,4.41,4.8,4.27,4.41,30Q126,ALBERT SHANKER SCHOOL FOR VISUAL AND PERFORMING ARTS
89.0,83.0,95.74112316456787,3.67238184079602,3.6148569651741296,3.69,3.7368447204968986,4.4,30Q127,P.S. 127 AEROSPACE SCIENCE MAGNET SCHOOL
84.0,100.0,93.85526522523628,4.1,4.33,3.65,4.57,4.45,30Q141,I.S. 141 THE STEINWAY
25.0,75.0,64.0,2.78,2.88,2.42,2.4,2.36,30Q145,I.S. 145 JOSEPH PULITZER
10.0,91.0,72.0,4.22,4.11,3.82,3.71,3.48,30Q148,P.S. 148 QUEENS
29.0,96.0,92.0,3.67238184079602,3.6148569651741296,3.69,3.7368447204968986,3.88,30Q149,P.S. 149 CHRISTA MCAULIFFE
19.0,87.0,76.0,3.44,3.48,2.62,3.25,3.24,30Q150,P.S. 150 QUEENS
56.0,84.0,84.0,4.35,3.91,4.63,3.75,3.86,30Q151,P.S. 151 MARY D. CARTER
28.0,65.0,89.0,2.75,2.87,3.62,2.85,2.34,30Q152,P.S. 152 GWENDOLINE N. ALLEYNE SCHOOL
26.0,45.0,94.0,2.95,2.46,3.74,2.93,3.46,30Q166,P.S. 166 HENRY GRADSTEIN
64.0,100.0,91.81146411704475,3.74,3.65,4.04,4.32,3.0,30Q171,P.S. 171 PETER G. VAN ALST
44.0,68.0,93.0,3.1,2.96,2.51,2.44,3.05,30Q204,I.S. 204 OLIVER W. HOLMES
73.0,60.0,89.44670741129394,3.92,3.8,4.1,4.18,4.18,30Q212,P.S. 212
94.0,93.0,98.22539378358529,3.54,3.14,2.37,3.93,3.32,30Q222,P.S. Q222 - FIRE FIGHTER CHRISTOPHER A. SANTORA SCHOOL
100.0,100.0,100.8018865540654,4.97,4.74,4.62,4.49,4.6,30Q227,I.S. 227 LOUIS ARMSTRONG
48.0,50.0,81.00547679395699,4.69,4.38,4.51,4.49,3.8,30Q228,THE IVAN LAFAYETTE EARLY CHILDHOOD SCHOOL OF THE ARTS
53.0,68.0,99.0,4.51,3.75,4.75,3.97,3.99,30Q230,I.S. 230
100.0,100.0,100.04466888150723,4.19,3.94,3.86,4.49,4.5,30Q234,P.S. 234
91.0,100.0,98.15354138216011,4.87,4.8,4.53,4.49,4.31,30Q235,ACADEMY FOR NEW AMERICANS
67.0,95.0,86.41927661488448,3.76,3.68,3.03,4.1,4.65,30Q258,ENERGY TECH HIGH SCHOOL
67.0,92.0,90.55301356425196,4.04,3.46,4.34,4.66,3.86,30Q280,P.S. 280
36.0,78.0,77.78894573355555,4.58,4.29,4.33,4.32,4.07,30Q286,"YOUNG WOMEN'S LEADERSHIP SCHOOL, ASTORIA"
43.0,86.0,79.90826934787921,4.03,3.53,3.4,3.84,3.99,30Q291,HUNTERS POINT COMMUNITY MIDDLE SCHOOL
61.0,64.0,89.19754396840564,3.39,3.34,3.49,2.99,2.67,30Q300,THE 30TH AVENUE SCHOOL (G&T CITYWIDE)
48.0,98.0,81.92401120531538,3.6,3.6,3.08,4.35,3.84,30Q301,ACADEMY FOR CAREERS IN TELEVISION AND FILM
41.0,75.0,79.72091814119649,3.07,3.01,2.8,3.84,3.19,30Q329,EAST ELMHURST COMMUNITY SCHOOL
81.0,91.0,93.1123340230034,3.79,4.14,3.7,4.27,4.28,30Q361,THE WOODSIDE COMMUNITY SCHOOL
48.0,98.0,79.79560899342648,4.91,4.84,3.71,4.66,4.75,30Q445,WILLIAM CULLEN BRYANT HIGH SCHOOL
51.0,93.0,99.0,3.19,3.24,3.54,3.61,3.7,30Q450,LONG ISLAND CITY HIGH SCHOOL
56.0,92.0,84.2826991333845,4.68,4.11,3.74,4.66,4.11,30Q501,FRANK SINATRA SCHOOL OF THE ARTS HIGH SCHOOL
48.0,96.0,97.0,3.77,3.44,2.9,2.94,3.82,30Q502,INFORMATION TECHNOLOGY HIGH SCHOOL
54.0,90.0,91.0,4.12,3.72,3.06,3.57,3.89,30Q555,NEWCOMERS HIGH SCHOOL
81.0,97.0,92.47701828447562,4.06,4.32,4.06,4.83,4.77,30Q575,ACADEMY OF AMERICAN STUDIES
72.0,90.0,90.73034807675756,3.86,3.93,3.66,4.15,3.96,30Q580,BACCALAUREATE SCHOOL FOR GLOBAL EDUCATION
41.0,78.0,76.74470906461332,3.34,3.0,2.35,3.53,4.14,31R001,P.S. 001 TOTTENVILLE
69.0,84.0,93.33158783012456,3.16,2.9,3.17,4.15,2.19,31R002,I.S. R002 GEORGE L. EGBERT
81.0,99.0,99.0,4.42,3.99,4.63,3.7,3.86,31R003,P.S. 003 THE MARGARET GIOIOSA SCHOOL
57.0,85.0,85.98835666223736,4.37,4.07,4.47,4.66,4.04,31R004,P.S. 004 MAURICE WOLLIN
58.0,97.0,92.13370080701364,2.78,2.84,3.33,3.72,1.78,31R005,P.S. 005 HUGUENOT
99.0,97.0,103.61925082113602,3.07,3.16,3.3,4.06,2.78,31R006,P.S. 6 CORPORAL ALLAN F. KIVLEHAN SCHOOL
56.0,97.0,83.04501652184022,3.83,3.95,2.85,4.4,4.2,31R007,I.S. 007 ELIAS BERNSTEIN
73.0,68.0,94.05355039042234,3.91,3.17,4.75,4.23,3.2,31R008,P.S. 8 SHIRLEE SOLOMON
80.0,92.0,91.95345563472867,4.26,4.32,3.58,4.4,4.4,31R009,NAPLES STREET ELEMENTARY SCHOOL
46.0,81.0,83.42763324665434,2.16,2.34,1.75,3.59,2.0,31R010,FORT HILL COLLABORATIVE ELEMENTARY SCHOOL
61.0,84.0,88.3651080089738,4.33,3.58,4.28,4.15,3.71,31R011,P.S. 11 THOMAS DONGAN SCHOOL
11.0,54.0,68.16470065093058,3.74,3.58,3.5,3.59,3.47,31R013,P.S. 013 M. L. LINDEMEYER
77.0,83.0,98.0,4.6,4.22,4.83,3.85,3.79,31R016,P.S. 016 JOHN J. DRISCOLL
72.0,86.0,97.0,3.79,4.08,3.44,4.23,3.79,31R018,P.S. 018 JOHN G. WHITTIER
15.0,84.0,92.0,2.38,2.46,1.86,1.15,1.47,31R019,P.S. 019 THE CURTIS SCHOOL
48.0,98.0,81.75720873066285,4.47,4.51,4.18,4.57,4.5,31R020,P.S. 020 PORT RICHMOND
28.0,62.0,88.0,2.93,3.56,2.57,3.36,3.7,31R021,P.S. 21 MARGARET EMERY-ELM PARK
82.0,95.0,94.23022606647292,4.5,4.48,4.44,4.4,4.52,31R022,P.S. 022 GRANITEVILLE
91.0,84.0,96.65792751541817,4.86,4.52,4.56,4.32,4.6,31R023,P.S. 023 RICHMONDTOWN
78.0,73.0,91.83864671910553,3.58,3.13,3.18,4.18,3.67,31R024,I.S. 024 MYRA S. BARNES
67.0,62.0,88.28161068699055,4.41,4.18,4.05,4.15,3.69,31R026,P.S. 026 THE CARTERET SCHOOL
68.0,88.0,89.52971887957415,4.24,3.7,3.62,4.01,3.82,31R027,I.S. 027 ANNING S. PRALL
44.0,96.0,81.48627346962175,3.46,4.12,3.68,4.23,3.86,31R028,THE EAGLE ACADEMY FOR YOUNG MEN OF STATEN ISLAND
100.0,100.0,100.77784162899121,3.79,3.03,3.23,3.93,4.05,31R029,P.S. 029 BARDWELL
48.0,79.0,80.31539471472956,3.18,3.09,2.76,3.84,3.99,31R030,P.S. 030 WESTERLEIGH
52.0,89.0,87.30825888286924,3.35,3.55,3.25,3.89,2.33,31R031,P.S. 031 WILLIAM T. DAVIS
46.0,95.0,90.0,3.22,3.27,3.3,2.27,2.84,31R032,P.S. 032 THE GIFFORD SCHOOL
93.0,100.0,99.72774340040925,4.82,4.69,4.78,4.49,4.2,31R034,I.S. 034 TOTTENVILLE
59.0,84.0,98.0,3.67238184079602,3.6148569651741296,3.69,3.7368447204968986,4.11,31R035,P.S. 35 THE CLOVE VALLEY SCHOOL
57.0,78.0,98.0,4.31,4.5,3.87,3.9,3.55,31R036,P.S. 036 J. C. DRUMGOOLE
56.0,80.0,83.06881790516017,4.18,4.59,3.66,4.32,4.28,31R038,P.S. 038 GEORGE CROMWELL
89.0,89.0,95.98963274697438,3.05,2.99,2.75,4.18,3.73,31R039,P.S. 39 FRANCIS J. MURPHY JR.
70.0,64.0,91.96382595027897,4.43,3.86,4.85,3.89,3.5,31R041,THE STEPHANIE A. VIERNO SCHOOL
63.0,95.0,97.0,3.08,3.11,2.61,2.25,3.28,31R042,P.S. 042 ELTINGVILLE
57.0,56.0,82.62207503079598,3.46,3.87,3.26,4.15,3.88,31R044,P.S. 044 THOMAS C. BROWN
71.0,94.0,98.0,3.82,4.06,4.35,3.91,4.05,31R045,P.S. 045 JOHN TYLER
48.0,97.0,80.77044909009155,3.2,3.2,2.11,3.76,3.75,31R046,P.S. 046 ALBERT V. MANISCALCO
41.0,67.0,85.0,4.65,4.1,4.72,3.91,4.04,31R047,CSI HIGH SCHOOL FOR INTERNATIONAL STUDIES
33.0,100.0,87.0,3.94,4.63,4.22,3.82,3.57,31R048,P.S. 048 WILLIAM G. WILCOX
26.0,96.0,75.0,3.3,3.06,2.84,3.75,3.85,31R049,I.S. 49 BERTA A. DREYFUS
16.0,96.0,68.0,3.28,3.71,3.07,2.95,3.4,31R050,P.S. 050 FRANK HANKINSON
37.0,95.0,85.0,3.08,3.47,3.37,3.43,2.79,31R051,I.S. 051 EDWIN MARKHAM
42.0,90.0,86.0,3.24,3.39,3.4,3.02,2.84,31R052,P.S. 052 JOHN C. THOMPSON
17.0,100.0,59.0,3.66,3.62,3.26,3.25,4.52,31R053,THE BARBARA ESSELBORN SCHOOL
27.0,83.0,79.0,3.64,3.63,2.83,3.27,3.52,31R054,P.S. 054 CHARLES W. LENG
84.0,100.0,97.0,4.43,3.9,4.54,3.15,4.12,31R055,P.S. 055 HENRY M. BOEHM
17.0,93.0,43.0,4.84,4.35,3.96,2.39,4.04,31R056,P.S. 56 THE LOUIS DESARIO SCHOOL
66.0,100.0,95.0,3.9,3.99,3.78,4.15,3.09,31R057,P.S. 057 HUBERT H. HUMPHREY
44.0,71.0,97.0,3.67238184079602,3.6148569651741296,3.69,3.7368447204968986,3.49,31R058,SPACE SHUTTLE COLUMBIA SCHOOL
14.0,59.0,69.74265149682167,3.27,2.13,2.43,3.53,2.83,31R059,THE HARBOR VIEW SCHOOL
93.0,100.0,98.80510243619662,3.81,4.54,4.31,4.23,4.4,31R060,P.S. 060 ALICE AUSTEN
33.0,85.0,77.22391654504106,3.54,3.54,3.47,3.59,3.81,31R061,I.S. 061 WILLIAM A MORRIS
73.0,100.0,92.95722574102246,4.53,3.93,3.72,3.5,3.64,31R062,THE KATHLEEN GRIMM SCHOOL FOR LEADERSHIP AND SUSTAINABILITY
81.0,94.0,95.0791226750458,4.14,3.98,3.65,4.06,3.58,31R063,MARSH AVENUE SCHOOL FOR EXPEDITIONARY LEARNING
57.0,86.0,84.63582380061285,4.02,4.25,3.58,3.84,4.11,31R064,GAYNOR MCCOWN EXPEDITIONARY LEARNING SCHOOL
84.0,100.0,96.28712552083277,4.2,4.36,4.03,4.23,3.88,31R065,P.S. 65 THE ACADEMY OF INNOVATIVE LEARNING
66.0,90.0,97.0,3.62,3.49,3.3,3.67,3.27,31R068,PORT RICHMOND SCHOOL FOR VISIONARY LEARNING
59.0,100.0,93.0,3.67238184079602,3.6148569651741296,3.69,3.7368447204968986,3.96,31R069,P.S. 069 DANIEL D. TOMPKINS
54.0,89.0,83.4625569697385,4.66,3.86,3.98,4.15,4.47,31R072,I.S. 072 ROCCO LAURIE
51.0,70.0,90.0,2.97,3.43,3.45,3.79,3.74,31R074,P.S. 74 FUTURE LEADERS ELEMENTARY SCHOOL
100.0,95.0,105.11094638522063,3.67238184079602,3.6148569651741296,3.69,3.7368447204968986,2.54,31R075,I.S. 075 FRANK D. PAULO
47.0,82.0,95.0,4.37,3.82,4.0,2.86,4.04,31R078,P.S. 78
44.0,81.0,95.0,3.19,3.43,3.44,3.08,3.13,31R080,THE MICHAEL J. PETRIDES SCHOOL
90.0,92.0,98.16063187514769,4.73,4.4,4.25,3.81,4.0,31R440,NEW DORP HIGH SCHOOL
73.0,88.0,90.42179287151964,3.42,2.8,2.27,3.79,3.36,31R445,PORT RICHMOND HIGH SCHOOL
43.0,73.0,91.0,3.67238184079602,3.6148569651741296,3.69,3.7368447204968986,2.74,31R450,CURTIS HIGH SCHOOL
51.0,96.0,97.0,3.05,3.54,3.66,3.76,4.23,31R455,TOTTENVILLE HIGH SCHOOL
88.0,96.0,91.0,3.14,3.17,3.14,4.05,3.35,31R460,SUSAN E. WAGNER HIGH SCHOOL
37.0,100.0,62.0,2.57,2.85,3.38,4.07,3.32,31R470,CONCORD HIGH SCHOOL
71.0,100.0,99.0,3.97,4.01,3.61,4.12,4.54,31R600,RALPH R. MCKEE CAREER AND TECHNICAL EDUCATION HIGH SCHOOL
39.0,84.0,88.0,4.8,4.83,4.59,4.57,4.52,31R605,STATEN ISLAND TECHNICAL HIGH SCHOOL
24.0,59.0,95.0,2.62,3.15,2.83,3.89,3.25,31R607,STATEN ISLAND YABC
73.0,100.0,94.0,3.97,4.55,4.02,3.67,4.22,31R861,STATEN ISLAND SCHOOL OF CIVIC LEADERSHIP
57.0,100.0,73.0,3.48,3.72,2.95,2.74,4.08,32K045,P.S./I.S. 045 HORACE E. GREENE
42.0,77.0,80.46607382125616,4.07,4.31,4.57,4.06,4.16,32K075,P.S. 075 MAYDA CORTIELLA
64.0,79.0,77.0,3.67238184079602,3.6148569651741296,3.69,3.7368447204968986,3.48,32K086,P.S. 086 THE IRVINGTON
50.0,77.0,89.0,3.67238184079602,3.6148569651741296,3.69,3.7368447204968986,4.14,32K106,P.S. 106 EDWARD EVERETT HALE
35.0,38.0,96.0,4.46,4.61,4.23,3.3,3.59,32K116,P.S. 116 ELIZABETH L FARRELL
34.0,88.0,91.0,3.2,3.49,4.04,3.55,3.23,32K123,P.S. 123 SUYDAM
45.0,89.0,0.0,3.95,3.94,3.95,3.5,3.84,32K145,P.S. 145 ANDREW JACKSON
48.0,64.0,99.0,4.09,4.34,3.38,4.15,3.49,32K151,P.S. 151 LYNDON B. JOHNSON
21.0,73.0,74.0,3.99,3.06,4.07,3.16,3.04,32K162,J.H.S. 162 THE WILLOUGHBY
35.0,75.0,84.0,2.83,3.25,2.87,3.33,3.32,32K168,THE BROOKLYN SCHOOL FOR MATH AND RESEARCH
30.0,74.0,90.0,2.27,2.66,2.85,4.18,3.06,32K274,P.S. 274 KOSCIUSKO
43.0,92.0,66.0,3.48,4.02,3.15,4.01,3.96,32K291,J.H.S. 291 ROLAND HAYES
54.0,91.0,86.3319183296936,3.67238184079602,3.6148569651741296,3.69,3.7368447204968986,3.42,32K299,P.S. 299 THOMAS WARREN FIELD
51.0,100.0,100.0,4.09,3.45,4.04,3.21,3.45,32K347,I.S. 347 SCHOOL OF HUMANITIES
24.0,77.0,94.0,3.67238184079602,3.6148569651741296,3.69,3.7368447204968986,3.48,32K349,"I.S. 349 MATH, SCIENCE & TECH."
28.0,75.0,99.0,3.67238184079602,3.6148569651741296,3.69,3.7368447204968986,3.13,32K376,P.S. 376
50.0,81.0,82.0,4.65,4.65,4.35,3.72,3.87,32K377,P.S. 377 ALEJANDRINA B. DE GAUTIER
41.0,77.0,69.0,4.45,3.83,4.69,3.89,4.1,32K383,J.H.S. 383 PHILIPPA SCHUYLER
25.0,75.0,98.0,4.86,4.5,4.76,3.72,4.03,32K384,P.S. /I.S. 384 FRANCES E. CARTER
11.0,63.0,52.0,3.69,3.87,3.78,3.21,3.53,32K403,ACADEMY FOR ENVIRONMENTAL LEADERSHIP
43.0,84.0,90.0,4.35,4.06,4.27,3.98,3.67,32K549,THE BROOKLYN SCHOOL FOR SOCIAL JUSTICE
32.0,59.0,94.0,3.36,3.74,3.78,3.98,3.54,32K552,THE ACADEMY OF URBAN PLANNING AND ENGINEERING
43.0,60.0,68.0,3.67238184079602,3.6148569651741296,3.69,3.7368447204968986,2.79,32K554,ALL CITY LEADERSHIP SECONDARY SCHOOL
36.0,84.0,76.0,3.24,3.63,3.92,4.06,3.57,32K556,BUSHWICK LEADERS HIGH SCHOOL FOR ACADEMIC EXCELLENCE
66.0,49.0,99.0,3.67238184079602,3.6148569651741296,3.69,3.7368447204968986,3.48,32K562,EVERGREEN MIDDLE SCHOOL FOR URBAN EXPLORATION
43.0,85.0,89.0,4.45,3.97,4.71,3.89,4.03,32K564,BUSHWICK COMMUNITY HIGH SCHOOL
48.0,53.0,80.0,3.67238184079602,3.6148569651741296,3.69,3.7368447204968986,4.47,75K004,P.S. K004
41.0,78.0,100.0,4.59,4.11,4.77,4.06,4.3,75K036,P.S. 36
24.0,40.0,76.0,2.42,2.86,2.72,3.33,2.76,75K053,P.S. K053
17.0,54.0,59.0,3.67238184079602,3.6148569651741296,3.69,3.7368447204968986,2.56,75K077,P.S. K077
23.0,53.0,93.0,3.68,3.32,3.46,3.16,3.18,75K140,P.S. K140
38.0,60.0,100.0,3.67238184079602,3.6148569651741296,3.69,3.7368447204968986,4.34,75K141,P.S. K141
51.0,93.0,98.0,3.66,4.49,4.53,4.32,3.93,75K231,P.S. K231
28.0,62.0,93.0,4.56,4.0,4.64,3.72,4.25,75K368,P.S. 368
55.0,76.0,0.0,4.27,4.32,3.88,4.49,4.43,75K369,P.S. K369 - COY L. COX SCHOOL
34.0,78.0,77.0,3.96,3.95,3.88,4.4,4.1,75K370,P.S. 370
41.0,96.0,82.0,4.63,3.88,4.58,3.84,3.88,75K371,P.S. 371 - LILLIAN L. RASHKIS
42.0,89.0,100.0,4.36,3.9,4.29,3.89,3.97,75K372,P.S. 372 -THE CHILDREN'S SCHOOL
26.0,74.0,86.0,3.83,3.35,4.44,2.45,2.97,75K373,P.S. 373 - BROOKLYN TRANSITION CENTER
43.0,81.0,0.0,4.77,4.55,4.6,4.23,4.48,75K396,P.S. K396
73.0,71.0,99.0,3.67238184079602,3.6148569651741296,3.69,3.7368447204968986,3.94,75K721,P.S. K721 - BROOKLYN OCCUPATIONAL TRAINING CENTER
33.0,77.0,71.0,4.66,4.56,4.65,3.55,4.22,75K753,P.S. K753 - SCHOOL FOR CAREER DEVELOPMENT
50.0,94.0,95.0,3.76,3.88,3.95,4.32,3.65,75K771,P.S. K771
39.0,57.0,98.0,4.08,2.97,4.62,4.06,3.84,75K811,P.S. K811 CONNIE LEKAS SCHOOL
46.0,99.0,100.0,4.68,4.24,4.79,3.89,4.22,75M035,P.S. 035
45.0,65.0,93.0,3.67238184079602,3.6148569651741296,3.69,3.7368447204968986,3.78,75M079,P.S. M079 - HORAN SCHOOL
28.0,45.0,100.0,3.36,3.59,3.63,3.47,2.51,75M094,P.S. M094
55.0,92.0,78.0,3.36,3.45,3.96,3.64,2.49,75M138,P.S. 138
32.0,74.0,85.0,3.76,3.26,4.39,3.81,2.85,75M169,P.S. M169 - ROBERT F. KENNEDY
43.0,66.0,99.0,3.49,3.48,4.29,3.55,3.54,75M226,P.S. M226
44.0,83.0,97.0,4.2,3.87,4.24,3.89,3.81,75M721,P.S. M721 - MANHATTAN OCCUPATIONAL TRAINING CENTER
24.0,41.0,25.0,3.95,4.44,3.69,4.66,4.52,75M751,MANHATTAN SCHOOL FOR CAREER DEVELOPMENT
44.0,57.0,79.38525330283062,3.67238184079602,3.6148569651741296,3.69,3.7368447204968986,3.86,75M811,P.S. M811 - MICKEY MANTLE SCHOOL
42.0,80.0,99.0,4.23,4.35,4.27,3.47,3.8,75Q004,P.S. Q004
16.0,50.0,75.0,4.06,3.91,4.57,3.47,3.34,75Q009,P.S. 009
22.0,88.0,69.0,3.96,4.28,3.83,2.96,3.64,75Q023,P.S. Q023 @ QUEENS CHILDREN CENTER
33.0,80.0,98.0,4.23,3.46,4.6,3.38,3.57,75Q075,ROBERT E. PEARY SCHOOL
61.0,75.0,91.0,4.15,4.0,3.66,4.37,4.13,75Q177,P.S. Q177
24.0,80.0,74.60401634682346,4.25,3.87,4.75,4.37,4.15,75Q224,P.S. Q224
48.0,67.0,82.0,2.8,2.65,3.36,3.91,3.35,75Q233,P.S. Q233
44.0,87.0,65.0,3.27,3.21,3.29,3.79,3.45,75Q255,P.S. Q255
28.0,97.0,93.0,4.21,4.02,4.12,3.81,3.85,75Q256,P.S. Q256
20.0,48.0,95.0,4.54,4.37,4.69,4.27,4.2,75Q277,THE RIVERVIEW SCHOOL
27.0,95.0,89.0,2.99,2.82,3.51,3.3,3.3,75Q721,JOHN F. KENNEDY JR. SCHOOL
49.0,85.0,95.0,2.87,3.03,3.43,3.79,3.52,75Q752,QUEENS TRANSITION CENTER
76.0,100.0,100.0,4.79,4.66,4.99,4.64,4.6,75Q811,P.S. Q811
89.0,94.0,98.0,3.68,3.64,3.48,3.91,3.67,75Q993,P.S. Q993
22.0,100.0,72.0,2.85,3.18,2.43,2.77,2.65,75R025,SOUTH RICHMOND HIGH SCHOOL I.S./P.S. 25
44.0,100.0,100.0,3.86,3.94,3.66,4.09,3.33,75R037,THE DAVID MARQUIS SCHOOL OF THE ARTS
36.0,100.0,79.0,3.5,3.54,2.96,3.08,3.34,75R373,P.S. R373
69.0,97.0,89.0,3.5,3.03,3.41,3.66,3.24,75R721,THE RICHARD H. HUNGERFORD SCHOOL
98.0,97.0,66.0,3.97,3.97,3.6,4.14,4.56,75X010,P.S. X010
15.0,48.0,83.0,3.58,3.87,3.8,4.46,3.93,75X012,P.S. X012 LEWIS AND CLARK SCHOOL
25.0,87.0,39.0,3.64,3.18,3.77,3.8,3.33,75X017,P.S. X017
